Students	9025
8029	264 1118 323 796
8030	1175 251 222 467
8031	585 333 122 1078
8032	258 319 379 141
8033	544 655 348 1063
8034	634 391 76 942
8035	963 387 1033 386
8036	710 42 1103 284
8037	4 88 1037 434
8038	287 189 1009 78
8039	54 319 69 1084
8040	1192 25 1035 293
8041	852 59 921 587
8042	302 281 757 456
8043	809 799 216 1174
8044	907 738 48 384
8045	470 118 28 829
8046	889 988 774 991
8047	1072 715 75 510
8048	29 310 269 813
8049	413 1035 95 715
8050	109 231 1086 1078
8051	534 827 58 927
8052	210 1123 668 888
8053	648 824 41 48
8054	234 98 879 833
8055	719 793 1093 1157
8056	477 617 362 101
8057	92 977 493 460
8058	604 1119 74 847
8059	26 805 175 1114
8060	217 83 37 725
8061	847 92 215 1115
8062	842 821 1014 344
8063	575 177 569 415
8064	858 784 770 734
8065	605 376 9 542
8066	185 207 126 143
8067	661 1111 781 314
8068	559 193 1057 979
8069	1196 12 1163 142
8070	570 540 482 319
8071	972 991 1122 523
8072	496 281 324 486
8073	370 1079 213 364
8074	1054 678 907 769
8075	180 19 977 690
8076	862 443 721 813
8077	185 606 71 102
8078	198 723 387 1171
8079	244 958 995 1014
8080	985 785 491 1112
8081	886 1046 307 520
8082	589 57 400 742
8083	57 791 723 357
8084	261 992 112 658
8085	1049 1162 435 428
8086	341 901 126 896
8087	759 849 494 147
8088	515 662 684 681
8089	1071 602 1187 644
8090	1136 96 179 988
8091	754 1033 1090 1025
8092	1089 146 780 53
8093	194 158 1023 253
8094	266 18 788 457
8095	752 477 1000 1125
8096	1067 1183 629 84
8097	327 389 1057 392
8098	410 340 1086 556
8099	1074 881 984 343
8100	532 955 49 360
8101	264 392 669 289
8102	433 956 449 372
8103	145 645 765 897
8104	278 1062 787 294
8105	158 17 1154 564
8106	323 1162 705 138
8107	1004 654 561 714
8108	853 438 300 923
8109	451 701 296 338
8110	956 834 1187 1121
8111	564 836 84 550
8112	971 314 230 592
8113	122 412 616 152
8114	23 72 447 105
8115	249 538 1112 403
8116	374 432 396 105
8117	645 89 370 235
8118	174 77 788 752
8119	141 454 854 683
8120	552 840 972 749
8121	732 865 270 735
8122	152 1102 42 845
8123	261 533 834 1135
8124	640 1056 1065 575
8125	833 449 379 39
8126	1143 865 961 1111
8127	518 619 1100 367
8128	474 732 157 570
8129	695 975 360 808
8130	923 660 428 22
8131	757 40 278 370
8132	337 211 840 259
8133	1130 77 947 47
8134	244 346 264 474
8135	232 1099 695 294
8136	371 906 695 1006
8137	1097 897 1194 1038
8138	611 862 50 539
8139	932 95 77 67
8140	586 895 1149 749
8141	661 198 779 51
8142	513 832 1122 794
8143	301 202 850 1110
8144	254 654 161 217
8145	322 481 127 667
8146	1062 533 763 1017
8147	1163 461 1152 141
8148	597 540 765 183
8149	679 1078 1024 829
8150	1081 362 361 158
8151	1000 606 384 1133
8152	580 722 541 802
8153	724 316 1074 46
8154	420 488 1140 578
8155	1002 560 802 1194
8156	1098 183 608 1172
8157	532 340 886 74
8158	533 240 1044 1053
8159	24 148 183 59
8160	784 107 1041 1185
8161	36 468 1147 303
8162	75 879 581 548
8163	71 53 871 343
8164	522 446 297 797
8165	264 80 648 156
8166	389 148 604 248
8167	1053 554 825 855
8168	481 390 942 573
8169	516 1118 632 752
8170	16 819 433 62
8171	33 878 991 1125
8172	171 552 270 466
8173	864 578 734 721
8174	897 634 296 478
8175	898 1117 1197 831
8176	331 173 1117 57
8177	448 898 880 633
8178	17 879 308 587
8179	1076 521 314 893
8180	941 957 443 228
8181	357 406 1002 727
8182	545 365 539 153
8183	250 730 1081 107
8184	778 657 1196 493
8185	969 728 349 992
8186	29 661 1012 753
8187	668 1153 1115 699
8188	612 608 831 954
8189	732 1141 858 913
8190	1091 764 772 61
8191	211 461 1130 448
8192	135 192 127 56
8193	547 151 95 393
8194	439 272 92 19
8195	400 477 1058 715
8196	226 1131 572 1119
8197	470 814 110 709
8198	615 811 94 827
8199	81 818 1162 821
8200	807 1179 997 637
8201	345 551 973 72
8202	278 1075 294 829
8203	372 661 1002 756
8204	206 1043 568 604
8205	698 57 379 1050
8206	440 715 985 1004
8207	1134 967 792 968
8208	927 223 682 1060
8209	95 983 517 694
8210	825 807 970 130
8211	734 345 1019 810
8212	950 759 546 488
8213	851 268 1195 27
8214	454 946 845 423
8215	366 659 855 953
8216	459 969 19 895
8217	380 597 291 220
8218	373 195 127 621
8219	431 954 878 1088
8220	215 1004 650 585
8221	578 654 57 910
8222	1091 1050 325 446
8223	491 1128 964 105
8224	477 285 982 1078
8225	719 1139 96 823
8226	798 259 1152 1088
8227	254 1062 135 262
8228	92 829 446 969
8229	854 417 143 1143
8230	702 1027 176 1009
8231	511 426 624 353
8232	463 756 117 204
8233	995 759 61 390
8234	172 1065 510 1131
8235	864 1079 739 364
8236	198 958 863 153
8237	879 855 393 1072
8238	627 15 234 114
8239	989 1075 996 839
8240	155 237 942 755
8241	579 951 1072 634
8242	246 487 1154 366
8243	456 809 302 849
8244	503 94 200 1121
8245	175 488 1034 801
8246	246 75 399 109
8247	859 93 45 1181
8248	495 1060 308 674
8249	548 814 540 29
8250	609 763 639 1132
8251	1074 103 680 428
8252	1174 377 392 596
8253	486 615 1139 153
8254	594 85 641 963
8255	795 405 879 820
8256	719 1093 914 880
8257	10 858 900 960
8258	519 671 153 884
8259	177 773 17 63
8260	44 996 130 548
8261	869 299 820 1158
8262	356 730 608 329
8263	523 1029 268 1022
8264	557 853 196 526
8265	325 124 251 491
8266	609 297 260 81
8267	452 802 90 534
8268	300 959 655 553
8269	990 590 257 451
8270	435 807 643 1007
8271	284 248 1158 558
8272	963 883 563 999
8273	1015 443 527 148
8274	264 1015 748 962
8275	74 623 737 1174
8276	205 812 800 384
8277	12 564 969 990
8278	889 1027 24 1186
8279	1041 351 557 36
8280	370 770 805 60
8281	1189 423 208 523
8282	874 66 394 221
8283	15 482 1164 366
8284	232 319 1104 253
8285	94 205 313 494
8286	449 325 198 494
8287	443 168 223 1119
8288	261 426 454 730
8289	1051 166 966 490
8290	1158 748 835 168
8291	202 280 347 809
8292	630 1092 777 486
8293	669 1107 221 395
8294	402 876 440 827
8295	728 1170 1123 1196
8296	273 627 910 714
8297	516 508 43 444
8298	764 408 753 585
8299	725 98 713 956
8300	805 379 134 51
8301	939 811 780 1105
8302	252 812 916 181
8303	377 159 293 922
8304	215 993 328 173
8305	321 1001 172 555
8306	740 34 170 673
8307	291 794 115 812
8308	1136 602 686 519
8309	356 571 834 1007
8310	156 445 561 464
8311	125 336 266 36
8312	17 839 864 830
8313	234 815 426 634
8314	282 61 1055 892
8315	924 486 282 1106
8316	599 460 1089 471
8317	111 746 237 954
8318	1130 997 1159 1112
8319	1106 543 506 31
8320	600 1072 85 627
8321	964 773 1012 1024
8322	1149 973 40 497
8323	324 713 1162 22
8324	434 568 364 147
8325	210 29 733 498
8326	30 33 249 692
8327	558 493 209 1099
8328	265 539 734 116
8329	766 1113 992 307
8330	1160 914 248 954
8331	57 76 954 107
8332	13 275 565 138
8333	1160 297 70 819
8334	305 997 1028 1094
8335	71 970 1104 1149
8336	414 640 1065 802
8337	547 388 346 20
8338	156 504 832 265
8339	214 1158 17 738
8340	1153 614 1119 720
8341	48 896 361 589
8342	727 256 269 521
8343	586 820 34 1077
8344	785 789 1130 814
8345	70 884 967 201
8346	1041 1058 824 371
8347	300 123 870 760
8348	1036 821 1019 25
8349	815 958 68 940
8350	1089 244 458 1069
8351	338 911 722 118
8352	420 927 430 534
8353	253 776 1197 741
8354	496 412 1099 657
8355	984 397 81 1091
8356	761 1006 1083 65
8357	938 737 231 956
8358	283 119 1127 299
8359	1156 83 924 1057
8360	147 900 733 758
8361	175 11 91 759
8362	1163 149 241 939
8363	90 626 236 694
8364	118 770 872 786
8365	700 191 326 1080
8366	546 515 13 998
8367	899 464 1171 709
8368	1196 881 241 1199
8369	171 121 26 193
8370	306 834 531 156
8371	242 716 594 914
8372	783 393 469 772
8373	863 178 1169 637
8374	479 204 1017 139
8375	254 1182 893 1068
8376	523 1052 129 1140
8377	829 965 1041 608
8378	1143 252 637 944
8379	1152 152 635 786
8380	541 360 519 393
8381	144 891 1043 880
8382	248 863 779 829
8383	473 244 531 920
8384	279 1138 41 422
8385	888 1000 710 1021
8386	655 55 821 304
8387	1161 1194 288 710
8388	728 1052 1128 785
8389	281 518 70 942
8390	346 141 64 1046
8391	1060 400 631 925
8392	779 404 1142 176
8393	632 486 159 144
8394	62 1004 852 568
8395	225 758 1044 685
8396	1095 788 228 482
8397	104 739 220 517
8398	538 41 956 578
8399	411 387 933 1168
8400	413 1089 539 298
8401	579 1015 13 843
8402	181 624 835 450
8403	154 373 159 924
8404	704 23 400 1088
8405	799 440 347 254
8406	776 1193 66 343
8407	1198 949 35 173
8408	673 316 458 267
8409	879 773 76 615
8410	249 1061 745 392
8411	293 17 141 624
8412	640 301 755 986
8413	176 1069 66 463
8414	1085 440 1150 707
8415	701 1044 1051 788
8416	97 1041 385 301
8417	796 531 961 1082
8418	825 147 479 2
8419	56 436 523 312
8420	747 959 879 497
8421	530 217 1074 1146
8422	1030 731 939 595
8423	292 420 1049 733
8424	552 665 363 1061
8425	101 567 1034 1102
8426	563 1060 1012 189
8427	508 138 119 1150
8428	589 190 641 1074
8429	708 425 490 340
8430	546 310 373 392
8431	1066 782 883 823
8432	26 1093 455 96
8433	558 1113 118 498
8434	661 401 69 978
8435	795 874 777 613
8436	436 1060 59 345
8437	564 229 846 979
8438	350 218 1058 837
8439	616 129 1200 247
8440	150 59 568 23
8441	905 938 913 603
8442	779 866 905 433
8443	823 590 1199 734
8444	471 278 1025 392
8445	422 424 104 477
8446	122 693 726 909
8447	1167 80 843 1123
8448	244 295 31 259
8449	344 658 362 1022
8450	235 1130 1198 58
8451	1179 865 666 714
8452	18 1120 696 1074
8453	931 969 718 817
8454	1063 283 305 103
8455	847 368 635 120
8456	82 1159 1144 491
8457	314 571 354 413
8458	271 730 1050 498
8459	915 626 38 898
8460	1004 714 1143 599
8461	322 1113 1123 171
8462	221 653 404 903
8463	1112 328 1148 139
8464	1186 918 481 886
8465	379 832 1156 684
8466	795 156 705 133
8467	965 743 643 725
8468	629 269 1061 323
8469	464 956 265 228
8470	1195 906 1007 44
8471	920 751 1061 670
8472	39 688 953 846
8473	804 947 986 807
8474	597 344 567 758
8475	618 904 450 833
8476	271 467 141 9
8477	713 234 164 1042
8478	1013 4 179 368
8479	1051 726 302 1015
8480	226 1021 840 505
8481	430 406 1122 51
8482	430 979 543 560
8483	841 172 130 346
8484	13 610 1100 914
8485	569 943 1121 797
8486	577 693 781 665
8487	1177 861 176 170
8488	890 156 1174 770
8489	51 1036 347 427
8490	1181 594 485 187
8491	645 613 406 716
8492	986 914 376 526
8493	918 1181 946 1089
8494	890 1138 600 121
8495	1082 280 1084 1187
8496	524 517 891 96
8497	1090 893 923 557
8498	98 283 1148 908
8499	304 219 881 1139
8500	547 166 483 1143
8501	887 30 37 329
8502	52 56 81 1141
8503	625 2 814 191
8504	1073 71 739 615
8505	166 676 313 756
8506	100 813 262 264
8507	19 893 958 535
8508	69 131 223 487
8509	487 861 888 1052
8510	28 358 683 380
8511	256 100 37 275
8512	972 340 949 198
8513	571 478 428 734
8514	362 941 1107 215
8515	636 928 1045 696
8516	762 518 565 969
8517	59 473 228 560
8518	991 1094 435 951
8519	282 841 1175 453
8520	495 461 463 1064
8521	436 662 218 109
8522	1165 1137 605 772
8523	1002 159 1042 404
8524	115 691 380 994
8525	719 657 810 264
8526	641 1103 508 839
8527	675 1200 56 1082
8528	840 712 734 728
8529	197 262 994 1147
8530	828 116 725 133
8531	983 393 324 309
8532	361 350 641 102
8533	395 796 220 761
8534	295 570 594 98
8535	835 163 965 1161
8536	1127 484 272 695
8537	1165 730 1084 1109
8538	907 361 587 699
8539	1118 526 996 1185
8540	767 950 879 560
8541	474 887 535 12
8542	346 1082 506 1044
8543	1099 197 469 82
8544	1124 910 961 1091
8545	588 1190 836 23
8546	1073 469 1096 1187
8547	732 130 643 942
8548	744 88 503 1191
8549	834 1 1004 50
8550	106 1194 173 840
8551	593 313 636 859
8552	700 751 336 1043
8553	615 244 540 472
8554	1059 88 1065 639
8555	1086 129 367 611
8556	1188 1039 783 845
8557	687 364 782 1194
8558	214 99 1060 1071
8559	446 903 632 1021
8560	191 533 416 595
8561	557 90 304 1190
8562	683 63 1069 516
8563	989 1150 1103 698
8564	1030 845 890 114
8565	1011 876 281 1193
8566	1019 398 1192 114
8567	935 550 916 570
8568	1103 1140 101 1168
8569	646 381 49 690
8570	943 788 1196 693
8571	1045 150 828 500
8572	430 761 600 690
8573	787 1055 573 1074
8574	1138 983 1192 98
8575	396 1030 210 9
8576	525 1066 534 365
8577	1094 408 257 700
8578	786 564 518 734
8579	357 333 451 992
8580	375 58 653 564
8581	826 410 216 317
8582	387 1016 326 261
8583	67 687 255 1040
8584	277 112 17 914
8585	653 615 435 414
8586	950 553 63 1073
8587	680 135 989 1079
8588	511 176 183 65
8589	208 1047 928 1143
8590	485 20 1161 88
8591	1094 785 966 918
8592	175 550 689 756
8593	62 443 737 170
8594	1084 149 310 1075
8595	614 300 1036 1018
8596	596 635 201 143
8597	304 901 1085 916
8598	532 668 640 855
8599	273 247 955 287
8600	16 331 1171 875
8601	211 305 103 734
8602	329 145 985 599
8603	855 824 1107 403
8604	177 498 541 699
8605	207 1002 465 873
8606	1059 481 553 157
8607	751 968 452 1071
8608	100 551 964 268
8609	383 1086 1145 9
8610	789 1108 173 846
8611	689 388 1075 921
8612	691 1192 467 745
8613	962 966 24 557
8614	453 632 839 428
8615	1067 308 9 1042
8616	859 176 416 260
8617	812 579 767 961
8618	65 1158 539 304
8619	735 68 897 74
8620	984 483 1141 1022
8621	1181 119 903 179
8622	1156 50 277 858
8623	349 170 389 44
8624	1020 218 441 758
8625	529 648 715 154
8626	1060 951 463 780
8627	541 1120 414 466
8628	63 1001 954 47
8629	276 52 881 689
8630	1035 630 408 895
8631	1049 850 640 497
8632	888 1163 206 1052
8633	709 520 273 713
8634	68 868 680 131
8635	19 1056 51 462
8636	462 326 1114 1007
8637	275 798 856 970
8638	528 153 55 350
8639	241 672 959 356
8640	553 260 576 953
8641	915 805 487 1098
8642	528 607 636 1082
8643	538 582 590 409
8644	838 424 499 98
8645	844 850 365 1147
8646	960 1102 257 281
8647	53 802 136 747
8648	823 59 720 477
8649	849 851 126 1095
8650	255 585 755 738
8651	262 437 241 1026
8652	1189 1045 765 102
8653	106 396 738 612
8654	639 1190 1018 480
8655	658 241 191 64
8656	273 7 481 1068
8657	986 825 784 428
8658	741 935 412 987
8659	1133 692 391 564
8660	891 462 723 607
8661	654 1198 893 966
8662	115 989 63 147
8663	404 795 789 337
8664	1025 498 701 565
8665	322 722 111 183
8666	734 1116 624 797
8667	508 742 239 930
8668	965 580 972 273
8669	971 88 759 83
8670	424 463 202 1157
8671	106 1031 849 63
8672	1047 777 909 513
8673	208 509 186 454
8674	1089 723 47 1005
8675	441 574 122 577
8676	363 191 934 444
8677	700 944 683 898
8678	610 714 118 69
8679	205 731 507 1181
8680	899 977 13 494
8681	793 420 803 1089
8682	907 482 597 414
8683	309 923 1167 78
8684	982 499 944 570
8685	831 428 430 749
8686	5 934 1026 75
8687	779 817 873 1087
8688	1144 128 715 559
8689	1025 802 540 43
8690	994 899 679 519
8691	1034 166 994 83
8692	508 866 1173 573
8693	431 104 145 231
8694	45 1052 1106 508
8695	505 670 936 314
8696	684 1104 752 1052
8697	624 475 617 1160
8698	510 968 1143 81
8699	304 995 978 481
8700	304 796 232 11
8701	822 747 729 769
8702	308 730 849 436
8703	1103 586 943 294
8704	907 1022 919 43
8705	650 541 288 13
8706	298 226 742 930
8707	1043 1028 293 970
8708	464 1148 584 549
8709	820 218 1068 207
8710	919 439 430 508
8711	128 586 666 793
8712	1085 406 1142 1154
8713	455 505 933 128
8714	1193 1158 179 45
8715	186 569 460 394
8716	311 85 536 457
8717	718 1139 588 355
8718	1092 1175 1147 502
8719	245 36 107 551
8720	995 926 161 370
8721	726 932 954 586
8722	1113 100 1082 1047
8723	177 235 868 540
8724	710 896 267 605
8725	846 1194 201 630
8726	893 484 644 321
8727	1181 49 1105 900
8728	1010 658 809 293
8729	720 44 721 1072
8730	653 385 1175 1026
8731	375 535 405 586
8732	1087 926 528 397
8733	136 260 616 348
8734	791 323 656 851
8735	364 534 45 1019
8736	702 170 538 889
8737	382 840 957 869
8738	22 835 885 1067
8739	954 479 633 1022
8740	299 257 1028 156
8741	394 300 375 1141
8742	1143 777 812 789
8743	490 592 418 534
8744	979 316 341 803
8745	332 495 447 318
8746	247 787 463 437
8747	997 378 486 93
8748	78 188 30 1122
8749	292 1195 31 1136
8750	272 1051 602 1001
8751	783 623 558 178
8752	1181 364 578 990
8753	199 1178 224 1070
8754	77 798 349 445
8755	485 1004 592 8
8756	141 1166 352 874
8757	1185 299 1091 244
8758	560 47 100 844
8759	845 1099 903 490
8760	141 672 1101 487
8761	685 883 429 957
8762	1 849 589 591
8763	757 926 1019 696
8764	1148 752 761 395
8765	173 1101 336 348
8766	339 740 19 278
8767	897 998 172 382
8768	607 900 271 508
8769	364 880 35 854
8770	777 241 1100 782
8771	471 1003 244 920
8772	530 637 970 553
8773	995 408 517 998
8774	1009 942 534 1154
8775	196 118 274 950
8776	819 370 677 672
8777	1025 380 63 154
8778	677 979 980 644
8779	841 1055 742 141
8780	978 488 429 623
8781	160 249 818 816
8782	1152 1062 637 1079
8783	246 1048 135 745
8784	258 1164 559 1158
8785	541 626 52 646
8786	433 853 1073 96
8787	362 90 207 547
8788	989 853 1120 628
8789	510 694 98 396
8790	1069 655 1051 868
8791	194 609 650 1099
8792	942 166 316 594
8793	279 987 412 196
8794	902 809 773 620
8795	27 708 183 225
8796	474 91 546 917
8797	28 585 307 113
8798	320 1163 487 970
8799	603 160 962 502
8800	97 648 729 1071
8801	48 883 453 837
8802	38 811 488 598
8803	419 266 337 894
8804	431 357 718 775
8805	870 791 1066 642
8806	878 1052 252 671
8807	627 581 1056 240
8808	1178 795 666 488
8809	376 917 1080 655
8810	577 396 740 934
8811	900 614 534 792
8812	872 423 145 252
8813	845 980 436 773
8814	894 736 1003 686
8815	1155 507 486 280
8816	654 570 900 430
8817	732 231 769 89
8818	233 926 1160 279
8819	993 553 916 16
8820	1140 619 1031 322
8821	102 45 336 72
8822	1097 653 122 156
8823	844 1017 414 361
8824	1131 215 168 273
8825	275 1008 432 1001
8826	523 717 1012 764
8827	1109 419 21 142
8828	149 596 925 1175
8829	1195 800 428 459
8830	996 23 427 1197
8831	545 599 60 403
8832	980 16 202 540
8833	1197 218 1135 979
8834	304 1112 894 212
8835	562 756 566 302
8836	426 984 599 768
8837	706 564 348 836
8838	376 42 112 956
8839	1053 855 912 827
8840	256 34 316 1079
8841	1046 748 120 489
8842	902 934 617 850
8843	55 171 1022 495
8844	876 1119 323 772
8845	132 413 232 931
8846	1159 696 59 715
8847	812 1103 1050 647
8848	577 134 1180 601
8849	792 735 90 323
8850	687 184 621 291
8851	162 1052 333 1105
8852	764 1146 560 217
8853	971 863 399 438
8854	529 1126 804 446
8855	849 1088 298 840
8856	1017 415 467 681
8857	171 252 1054 1087
8858	1071 37 273 233
8859	663 399 726 592
8860	593 598 976 984
8861	397 669 394 646
8862	17 278 807 74
8863	416 1053 647 1095
8864	426 216 912 591
8865	536 710 49 667
8866	312 82 1048 1045
8867	1052 1071 1086 454
8868	18 972 885 1131
8869	253 3 741 881
8870	969 1090 1087 134
8871	107 922 1121 526
8872	695 212 892 667
8873	934 554 1067 1194
8874	402 622 786 840
8875	408 861 675 44
8876	609 902 521 652
8877	1153 199 803 1158
8878	213 841 58 7
8879	1034 408 907 546
8880	764 1018 540 415
8881	1196 1018 993 935
8882	57 1015 34 830
8883	831 791 614 1047
8884	852 133 141 1078
8885	312 677 537 842
8886	913 643 721 348
8887	680 651 533 902
8888	1167 81 1189 351
8889	643 958 141 478
8890	794 661 665 767
8891	652 835 116 622
8892	791 893 1161 708
8893	881 834 763 1127
8894	820 1074 857 698
8895	409 772 507 269
8896	522 681 1138 979
8897	215 558 797 1043
8898	296 845 972 681
8899	804 459 72 204
8900	120 64 309 480
8901	1013 316 136 1115
8902	508 176 384 78
8903	47 753 405 809
8904	167 20 362 700
8905	210 114 366 295
8906	80 825 1050 1086
8907	963 991 193 562
8908	1104 347 227 676
8909	434 659 218 116
8910	1013 384 104 1174
8911	537 443 218 484
8912	732 220 339 465
8913	247 484 129 669
8914	446 764 1054 1086
8915	457 810 1114 527
8916	157 234 1087 1062
8917	1138 500 59 755
8918	1054 1015 824 708
8919	851 84 949 140
8920	856 810 813 155
8921	838 1012 193 809
8922	127 119 133 960
8923	937 763 37 1170
8924	1049 566 240 269
8925	397 574 82 286
8926	450 900 1055 189
8927	573 561 268 741
8928	1046 917 81 505
8929	1188 337 458 716
8930	23 471 250 237
8931	624 1195 945 453
8932	1164 707 504 1003
8933	689 1066 271 724
8934	733 968 1102 457
8935	351 377 626 972
8936	79 954 621 357
8937	1000 658 984 808
8938	836 205 1078 254
8939	1115 819 359 530
8940	599 495 67 94
8941	1143 355 469 1183
